11-05-2025 15:03:11 RAM 16198/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@1728,2%@1728,0%@1728,87%@1728,1%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.437C soc0@41.062C gpu@39.843C tj@43.562C soc1@40.437C VDD_GPU_SOC 3198mW/2632mW VDD_CPU_CV 1199mW/1166mW VIN_SYS_5V0 3321mW/3235mW
11-05-2025 15:03:12 RAM 16198/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,88%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.875C soc2@40.531C soc0@41.031C gpu@40.093C tj@43.875C soc1@40.406C VDD_GPU_SOC 3198mW/2676mW VDD_CPU_CV 1199mW/1168mW VIN_SYS_5V0 3321mW/3241mW
11-05-2025 15:03:13 RAM 16198/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [71%@1728,0%@1728,0%@1728,15%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.562C soc0@41C gpu@39.875C tj@43.75C soc1@40.281C VDD_GPU_SOC 3198mW/2713mW VDD_CPU_CV 1199mW/1171mW VIN_SYS_5V0 3321mW/3247mW
11-05-2025 15:03:14 RAM 16198/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [64%@1728,0%@1728,0%@1728,24%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.781C soc2@40.593C soc0@40.937C gpu@40.062C tj@43.781C soc1@40.406C VDD_GPU_SOC 3198mW/2745mW VDD_CPU_CV 1199mW/1173mW VIN_SYS_5V0 3321mW/3252mW
11-05-2025 15:03:15 RAM 16198/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [41%@1728,0%@1728,3%@1728,49%@1728,3%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.468C soc0@41.093C gpu@40.031C tj@43.75C soc1@40.437C VDD_GPU_SOC 3198mW/2774mW VDD_CPU_CV 1199mW/1174mW VIN_SYS_5V0 3321mW/3256mW
11-05-2025 15:03:16 RAM 16198/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1574,0%@1574,1%@1574,81%@1574,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 27%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40.437C soc0@41.062C gpu@39.812C tj@43.718C soc1@40.437C VDD_GPU_SOC 2798mW/2775mW VDD_CPU_CV 1199mW/1176mW VIN_SYS_5V0 3220mW/3254mW
11-05-2025 15:03:17 RAM 16199/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [45%@1728,2%@1728,3%@1728,42%@1728,0%@729,0%@729,1%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.843C soc2@40.593C soc0@41.093C gpu@40.343C tj@43.843C soc1@40.375C VDD_GPU_SOC 3198mW/2799mW VDD_CPU_CV 1199mW/1177mW VIN_SYS_5V0 3421mW/3263mW
11-05-2025 15:03:18 RAM 16202/62841MB (lfb 576x4MB) SWAP 0/31420MB (cached 0MB) CPU [29%@729,10%@729,21%@729,60%@729,32%@1728,26%@1728,15%@1728,11%@1728,off,off,off,off] EMC_FREQ 1%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.062C soc2@40.593C soc0@41.093C gpu@40.062C tj@44.312C soc1@40.343C VDD_GPU_SOC 3198mW/2820mW VDD_CPU_CV 1999mW/1220mW VIN_SYS_5V0 3522mW/3277mW
11-05-2025 15:03:19 RAM 16203/62841MB (lfb 576x4MB) SWAP 0/31420MB (cached 0MB) CPU [3%@729,2%@729,15%@729,4%@729,0%@1728,14%@1728,70%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.937C soc2@40.562C soc0@41.031C gpu@39.968C tj@43.937C soc1@40.406C VDD_GPU_SOC 3198mW/2839mW VDD_CPU_CV 1599mW/1239mW VIN_SYS_5V0 3321mW/3279mW
11-05-2025 15:03:20 RAM 16203/62841MB (lfb 576x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,0%@1728,31%@1728,54%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.843C soc2@40.531C soc0@41C gpu@40.281C tj@43.843C soc1@40.625C VDD_GPU_SOC 3198mW/2856mW VDD_CPU_CV 1199mW/1237mW VIN_SYS_5V0 3321mW/3281mW
11-05-2025 15:03:21 RAM 16010/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,2%@729,0%@729,2%@1728,1%@1728,41%@1728,46%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.781C soc2@40.5C soc0@41.062C gpu@40C tj@43.781C soc1@40.5C VDD_GPU_SOC 3198mW/2871mW VDD_CPU_CV 1199mW/1236mW VIN_SYS_5V0 3321mW/3283mW
11-05-2025 15:03:22 RAM 16010/62841MB (lfb 580x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@1574,1%@1574,0%@1574,2%@1574,0%@1728,0%@1728,20%@1728,66%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.218C soc2@40.5C soc0@41.156C gpu@39.906C tj@44.218C soc1@40.375C VDD_GPU_SOC 3198mW/2885mW VDD_CPU_CV 1199mW/1234mW VIN_SYS_5V0 3321mW/3285mW
11-05-2025 15:03:23 RAM 16012/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [18%@729,14%@729,16%@729,12%@729,13%@1728,14%@1728,29%@1728,70%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.968C soc2@40.625C soc0@41.093C gpu@40.156C tj@43.968C soc1@40.343C VDD_GPU_SOC 3198mW/2898mW VDD_CPU_CV 1999mW/1266mW VIN_SYS_5V0 3421mW/3290mW
11-05-2025 15:03:24 RAM 16012/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,72%@1728,0%@1728,0%@1728,15%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.468C soc2@40.593C soc0@41.125C gpu@39.937C tj@44.468C soc1@40.406C VDD_GPU_SOC 3198mW/2910mW VDD_CPU_CV 1199mW/1263mW VIN_SYS_5V0 3321mW/3292mW
